"Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Rang_soroll","TOTAL_D","TOTAL_E","TOTAL_N","TOTAL_DEN","TRANSIT_D","TRANSIT_E","TRANSIT_N","TRANSIT_DEN","GI_TR_D","GI_TR_E","GI_TR_N","GI_TR_DEN","FFCC_D","FFCC_E","FFCC_N","FFCC_DEN","INDUST_D","INDUST_E","INDUST_N","INDUST_DEN","VIANANTS_D","VIANANTS_E","OCI_N","PATIS_D","PATIS_E","PARCS_D"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","45-50 dB","26.27%","14.69%","7.15%","31.80%","26.42%","14.60%","7.15%","32.03%","14.42%","7.82%","4.44%","16.13%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.08%","1.34%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","50-55 dB","5.09%","6.96%","14.14%","5.88%","4.89%","7.06%","14.14%","5.55%","3.60%","4.35%","4.38%","3.52%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.89%","1.15%","0.00%","0.31%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","55-60 dB","11.27%","14.09%","14.12%","8.82%","11.31%","13.83%","14.12%","8.83%","4.75%","4.28%","2.42%","4.98%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","60-65 dB","15.03%","14.10%","15.48%","15.28%","14.87%","14.05%","15.48%","15.26%","3.29%","2.56%","3.90%","4.11%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","65-70 dB","13.10%","14.74%","6.88%","14.00%","13.07%","14.73%","6.88%","13.94%","2.01%","2.91%","5.71%","2.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","70-75 dB","14.76%","8.22%","0.00%","17.15%","14.74%","8.22%","0.00%","17.14%","8.29%","6.73%","0.00%","8.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot","75-80 dB","0.00%","0.00%","0.00%","0.97%","0.00%","0.00%","0.00%","1.00%","0.00%","0.00%","0.00%","0.95%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","64","el Camp de l'Arpa del Clot",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","<40 dB","0.11%","0.11%","19.28%","0.11%","0.11%","0.11%","19.35%","0.11%","4.27%","13.55%","45.60%","1.79%","91.42%","91.10%","92.95%","90.53%","100.00%","100.00%","100.00%","100.00%","93.48%","94.10%","100.00%","88.77%","93.89%","100.00%"
"10","Sant Martí","65","el Clot","40-45 dB","3.74%","13.31%","18.81%","0.31%","7.94%","18.33%","18.74%","0.43%","32.82%","31.17%","16.30%","24.87%","1.45%","1.05%","1.09%","1.44%","0.00%","0.00%","0.00%","0.00%","1.89%","1.99%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","45-50 dB","20.56%","17.59%","5.53%","18.77%","27.92%","19.62%","5.53%","29.13%","22.49%","17.33%","9.02%","27.56%","1.09%","1.44%","5.96%","1.36%","0.00%","0.00%","0.00%","0.00%","2.96%","3.40%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","50-55 dB","8.27%","5.90%","13.70%","14.26%","5.16%","5.29%","13.76%","10.19%","9.33%","8.89%","6.74%","11.60%","5.80%","6.08%","0.00%","2.72%","0.00%","0.00%","0.00%","0.00%","1.67%","0.51%","0.00%","5.12%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","55-60 dB","16.98%","19.74%","13.96%","12.60%","9.59%","13.63%","14.01%","6.47%","6.12%","6.49%","6.76%","7.18%","0.24%","0.33%","0.00%","3.95%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","5.82%","5.82%","0.00%"
"10","Sant Martí","65","el Clot","60-65 dB","14.90%","14.06%","17.99%","15.35%","13.89%","13.88%","17.88%","15.00%","7.21%","6.79%","7.51%","6.91%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.29%","0.29%","0.00%"
"10","Sant Martí","65","el Clot","65-70 dB","18.67%","17.76%","10.73%","15.20%","18.70%","17.71%","10.73%","15.31%","6.23%","6.85%","8.07%","6.89%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","70-75 dB","16.45%","11.53%","0.00%","17.27%","16.37%","11.43%","0.00%","17.29%","11.23%","8.93%","0.00%","7.55%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot","75-80 dB","0.32%","0.00%","0.00%","6.13%","0.32%","0.00%","0.00%","6.07%","0.30%","0.00%","0.00%","5.65%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","65","el Clot",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","<40 dB","0.68%","1.84%","29.92%","0.18%","0.72%","1.99%","31.22%","0.18%","61.77%","65.83%","73.58%","55.69%","82.64%","82.08%","89.33%","79.60%","92.82%","100.00%","100.00%","98.03%","98.42%","98.64%","84.45%","89.31%","90.88%","100.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","40-45 dB","15.84%","21.15%","5.06%","6.72%","22.75%","28.54%","4.73%","9.23%","10.71%","8.52%","9.55%","13.66%","5.58%","5.78%","3.83%","6.28%","6.36%","0.00%","0.00%","1.24%","0.68%","0.64%","3.57%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","45-50 dB","8.79%","5.41%","6.10%","17.18%","10.14%","5.73%","7.41%","22.97%","6.96%","8.74%","6.03%","7.12%","3.58%","3.68%","6.26%","4.67%","0.15%","0.00%","0.00%","0.07%","0.90%","0.72%","2.65%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","50-55 dB","5.89%","6.19%","11.50%","4.68%","6.85%","7.05%","13.46%","5.49%","8.08%","6.25%","4.81%","9.25%","5.99%","5.89%","0.33%","3.85%","0.39%","0.00%","0.00%","0.65%","0.00%","0.00%","5.16%","1.57%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","55-60 dB","16.58%","19.41%","23.36%","15.00%","9.86%","13.04%","21.76%","8.89%","5.05%","4.46%","4.79%","5.53%","1.95%","2.31%","0.03%","5.19%","0.28%","0.00%","0.00%","0.01%","0.00%","0.00%","2.20%","9.12%","9.12%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","60-65 dB","18.63%","22.82%","22.38%","16.35%","16.91%","21.49%","20.26%","16.15%","4.81%","4.68%","0.95%","4.12%","0.03%","0.02%","0.18%","0.16%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.97%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","65-70 dB","28.28%","21.78%","1.68%","26.82%","27.55%","20.85%","1.16%","25.01%","2.10%","1.22%","0.29%","3.82%","0.18%","0.19%","0.04%","0.04%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","70-75 dB","5.26%","1.40%","0.00%","12.39%","5.17%","1.31%","0.00%","11.44%","0.52%","0.30%","0.00%","0.57%","0.05%","0.05%","0.00%","0.19%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","75-80 dB","0.05%","0.00%","0.00%","0.68%","0.05%","0.00%","0.00%","0.64%","0.00%","0.00%","0.00%","0.24%","0.00%","0.00%","0.00%","0.02%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","66","el Parc i la Llacuna del Poblenou",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","<40 dB","0.03%","10.78%","35.89%","0.01%","3.83%","11.93%","38.00%","0.12%","67.97%","73.18%","85.26%","63.16%","99.91%","99.91%","99.94%","99.91%","100.00%","100.00%","100.00%","100.00%","95.89%","98.25%","90.74%","53.26%","94.51%","100.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","40-45 dB","7.06%","22.55%","11.26%","6.42%","29.05%","25.78%","10.00%","25.11%","15.77%","12.17%","2.92%","15.40%","0.03%","0.03%","0.01%","0.02%","0.00%","0.00%","0.00%","0.00%","3.06%","1.64%","4.81%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","45-50 dB","0.61%","9.48%","7.40%","0.91%","12.53%","10.16%","7.25%","17.24%","3.99%","2.96%","4.17%","8.05%","0.01%","0.01%","0.02%","0.02%","0.00%","0.00%","0.00%","0.00%","1.00%","0.07%","1.29%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","50-55 dB","26.68%","7.08%","17.19%","34.42%","7.22%","7.32%","17.46%","7.72%","3.05%","4.30%","3.57%","2.56%","0.01%","0.01%","0.03%","0.01%","0.00%","0.00%","0.00%","0.00%","0.05%","0.04%","1.56%","41.25%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","55-60 dB","30.07%","21.06%","21.36%","15.93%","13.64%","17.18%","21.60%","9.75%","4.37%","3.43%","3.31%","4.85%","0.04%","0.04%","0.00%","0.02%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.52%","4.50%","4.50%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","60-65 dB","21.09%","23.22%","6.35%","19.90%","19.27%","21.80%","5.19%","18.55%","3.37%","3.25%","0.77%","2.73%","0.00%","0.00%","0.00%","0.02%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.08%","0.99%","0.99%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","65-70 dB","13.59%","5.22%","0.55%","20.17%","13.59%","5.22%","0.50%","19.28%","1.48%","0.71%","0.00%","3.16%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","70-75 dB","0.87%","0.61%","0.00%","2.24%","0.87%","0.61%","0.00%","2.23%","0.00%","0.00%","0.00%","0.09%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","67","la Vila Olímpica del Poblenou",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou","<40 dB","0.43%","7.31%","37.38%","0.06%","1.44%","10.65%","37.42%","0.08%","79.64%","83.50%","90.66%","71.97%","96.71%","96.55%","98.16%","96.06%","99.97%","100.00%","100.00%","100.00%","78.17%","80.28%","94.21%","91.43%","94.93%","99.95%"
"10","Sant Martí","68","el Poblenou","40-45 dB","26.57%","24.70%","5.54%","18.95%","32.63%","26.58%","5.57%","24.13%","10.03%","7.74%","4.32%","14.64%","1.01%","1.08%","0.71%","1.27%","0.03%","0.00%","0.00%","0.00%","7.87%","8.07%","1.57%","0.00%","0.00%","0.05%"
"10","Sant Martí","68","el Poblenou","45-50 dB","5.12%","4.90%","11.20%","12.22%","6.41%","5.52%","11.72%","14.44%","4.72%","3.76%","1.97%","6.46%","0.96%","1.01%","1.13%","1.04%","0.00%","0.00%","0.00%","0.00%","6.28%","5.75%","0.91%","0.00%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou","50-55 dB","10.92%","11.70%","17.01%","8.81%","8.77%","11.65%","18.66%","7.01%","1.85%","1.90%","1.38%","2.60%","1.32%","0.92%","0.00%","0.59%","0.00%","0.00%","0.00%","0.00%","6.05%","2.03%","1.08%","3.50%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou","55-60 dB","20.67%","22.00%","14.60%","17.87%","17.44%","18.59%","12.50%","14.27%","1.69%","1.41%","0.79%","1.84%","0.00%","0.44%","0.00%","1.04%","0.00%","0.00%","0.00%","0.00%","1.63%","3.87%","2.23%","4.36%","4.36%","0.00%"
"10","Sant Martí","68","el Poblenou","60-65 dB","16.43%","14.57%","14.26%","18.23%","13.61%","12.31%","14.13%","17.27%","0.92%","0.73%","0.88%","1.03%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.71%","0.71%","0.00%"
"10","Sant Martí","68","el Poblenou","65-70 dB","18.97%","14.80%","0.01%","16.22%","18.87%","14.68%","0.00%","15.22%","1.15%","0.96%","0.00%","1.42%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou","70-75 dB","0.89%","0.02%","0.00%","7.64%","0.83%","0.02%","0.00%","7.58%","0.00%","0.00%","0.00%","0.04%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","68","el Poblenou",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","<40 dB","0.04%","0.08%","14.76%","0.04%","0.04%","0.20%","14.83%","0.04%","23.89%","31.41%","48.97%","16.73%","81.81%","81.11%","92.29%","80.21%","99.33%","100.00%","100.00%","99.56%","97.59%","97.86%","100.00%","76.02%","90.71%","94.25%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","40-45 dB","4.73%","10.67%","11.20%","2.36%","8.46%","14.38%","11.14%","4.19%","20.17%","18.45%","17.84%","19.75%","8.16%","7.96%","5.98%","5.78%","0.67%","0.00%","0.00%","0.44%","2.41%","2.14%","0.00%","0.00%","0.00%","3.60%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","45-50 dB","5.68%","9.92%","15.72%","7.15%","14.20%","11.67%","15.75%","14.16%","19.01%","17.58%","11.13%","20.08%","6.63%","7.35%","1.73%","8.06%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.97%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","50-55 dB","7.53%","12.44%","25.76%","10.85%","13.31%","15.50%","25.87%","12.11%","11.51%","10.61%","12.05%","14.87%","3.40%","3.33%","0.00%","4.48%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","14.70%","0.00%","0.18%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","55-60 dB","31.10%","26.00%","20.28%","19.78%","21.88%","25.22%","20.27%","16.83%","12.13%","11.63%","7.11%","10.93%","0.00%","0.25%","0.00%","1.47%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","5.74%","5.74%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","60-65 dB","31.98%","28.00%","12.28%","34.32%","23.22%","20.32%","12.14%","27.69%","7.88%","7.24%","2.90%","10.15%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.54%","3.55%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","65-70 dB","18.01%","12.89%","0.00%","20.53%","17.96%","12.71%","0.00%","19.98%","5.41%","3.08%","0.00%","6.84%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","70-75 dB","0.93%","0.00%","0.00%","4.97%","0.93%","0.00%","0.00%","5.00%","0.00%","0.00%","0.00%","0.65%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","<40 dB","6.05%","7.98%","22.67%","3.65%","6.56%","9.29%","24.53%","3.94%","71.79%","76.51%","85.32%","66.11%","76.48%","74.48%","84.03%","73.19%","98.98%","100.00%","100.00%","99.42%","98.43%","98.62%","100.00%","96.07%","96.07%","100.00%"
"10","Sant Martí","70","el Besòs i el Maresme","40-45 dB","10.44%","13.54%","19.48%","7.60%","11.33%","15.02%","20.13%","8.54%","11.20%","8.82%","5.77%","13.83%","7.08%","6.44%","6.24%","6.53%","0.73%","0.00%","0.00%","0.54%","1.06%","1.38%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","45-50 dB","16.29%","17.31%","24.98%","15.74%","18.34%","19.81%","26.30%","17.58%","7.37%","5.68%","3.73%","7.33%","5.64%","6.31%","6.64%","6.51%","0.29%","0.00%","0.00%","0.04%","0.51%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","50-55 dB","21.09%","23.73%","20.42%","20.00%","23.36%","25.92%","18.07%","23.29%","3.41%","3.73%","2.49%","4.78%","7.69%","6.69%","3.09%","6.45%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","55-60 dB","24.89%","20.83%","12.18%","25.89%","23.16%","18.15%","10.75%","23.28%","2.37%","2.44%","2.69%","3.28%","3.11%","5.15%","0.00%","5.79%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.93%","3.93%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","60-65 dB","19.85%","16.27%","0.27%","21.74%","15.92%","11.53%","0.22%","18.50%","3.80%","2.82%","0.00%","2.59%","0.00%","0.93%","0.00%","1.53%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","65-70 dB","1.39%","0.34%","0.00%","5.32%","1.33%","0.28%","0.00%","4.80%","0.06%","0.00%","0.00%","2.08%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","70-75 dB","0.00%","0.00%","0.00%","0.06%","0.00%","0.00%","0.00%","0.07%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","70","el Besòs i el Maresme",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","<40 dB","0.18%","0.99%","11.98%","0.02%","0.18%","1.04%","11.98%","0.02%","13.84%","18.44%","41.84%","9.56%","87.74%","87.03%","91.22%","85.99%","90.73%","100.00%","100.00%","95.03%","97.46%","97.82%","100.00%","90.80%","96.08%","99.18%"
"10","Sant Martí","71","Provençals del Poblenou","40-45 dB","6.94%","9.60%","12.08%","3.26%","9.71%","10.91%","12.13%","3.53%","13.86%","21.72%","18.40%","13.93%","2.79%","2.57%","3.07%","2.83%","7.24%","0.00%","0.00%","3.42%","0.84%","1.33%","0.00%","0.00%","0.00%","0.82%"
"10","Sant Martí","71","Provençals del Poblenou","45-50 dB","6.61%","11.42%","12.54%","6.44%","8.59%","11.93%","12.55%","10.20%","30.03%","20.13%","7.36%","28.53%","3.05%","3.19%","5.34%","3.42%","0.98%","0.00%","0.00%","0.84%","1.16%","0.75%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","50-55 dB","13.67%","11.49%","22.56%","15.63%","13.75%","12.48%","22.58%","14.59%","7.36%","7.24%","9.71%","10.73%","6.05%","5.02%","0.37%","3.22%","0.65%","0.00%","0.00%","0.71%","0.54%","0.10%","0.00%","5.28%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","55-60 dB","23.07%","22.43%","27.46%","19.14%","21.33%","21.98%","27.85%","18.33%","6.80%","9.67%","18.90%","6.96%","0.37%","2.19%","0.00%","4.54%","0.40%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.74%","3.74%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","60-65 dB","31.56%","30.10%","13.38%","23.98%","28.72%","28.39%","12.91%","21.72%","22.56%","18.95%","3.79%","18.70%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.18%","0.18%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","65-70 dB","15.94%","13.97%","0.00%","23.01%","15.80%","13.27%","0.00%","23.58%","4.96%","3.85%","0.00%","9.33%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","70-75 dB","2.03%","0.00%","0.00%","8.52%","1.92%","0.00%","0.00%","8.03%","0.59%","0.00%","0.00%","2.26%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","71","Provençals del Poblenou",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"10","Sant Martí","72","Sant Martí de Provençals","<40 dB","1.73%","3.74%","23.26%","0.14%","2.44%","4.33%","23.50%","0.78%","64.72%","69.16%","85.67%","56.11%","90.41%","91.66%","96.96%","89.31%","100.00%","100.00%","100.00%","100.00%","98.82%","98.95%","100.00%","94.33%","100.00%","100.00%"
"10","Sant Martí","72","Sant Martí de Provençals","40-45 dB","10.57%","18.18%","14.88%","8.89%","12.76%","18.18%","15.13%","9.87%","13.99%","16.02%","4.39%","17.71%","4.39%","3.73%","1.80%","4.69%","0.00%","0.00%","0.00%","0.00%","1.01%","1.05%","0.00%","0.00%","0.00%","0.00%"
