Any,Trimestre,Nom_Districte,Nom_Barri,Eur,Clau,Eur_m2,Date
2016,2,Sant Andreu,el Bon Pastor,588.23,5920162,8.74,2016-04-01
2016,2,Sant Andreu,Sant Andreu,663.31,6020162,11.37,2016-04-01
2016,2,Sant Andreu,la Sagrera,619.99,6120162,10.04,2016-04-01
2016,2,Sant Andreu,el Congrés i els Indians,635.81,6220162,10.27,2016-04-01
2016,2,Sant Andreu,Navas,704.45,6320162,10.38,2016-04-01
2016,2,Sant Martí,el Camp de l'Arpa del Clot,690.84,6420162,11.34,2016-04-01
2016,2,Sant Martí,el Clot,688.85,6520162,11.35,2016-04-01
2016,2,Sant Martí,el Parc i la Llacuna del Poblenou,759.08,6620162,12.52,2016-04-01
2016,2,Sant Martí,la Vila Olímpica del Poblenou,1151.48,6720162,17.17,2016-04-01
2016,2,Sant Martí,el Poblenou,785.11,6820162,12.7,2016-04-01
2016,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1116.09,6920162,14.28,2016-04-01
2016,2,Sant Martí,el Besòs i el Maresme,521.08,7020162,9.02,2016-04-01
2016,2,Sant Martí,Provençals del Poblenou,727.81,7120162,11.21,2016-04-01
2016,2,Sant Martí,Sant Martí de Provençals,679.25,7220162,10.04,2016-04-01
2016,2,Sant Martí,la Verneda i la Pau,613.21,7320162,9.27,2016-04-01
2016,3,Ciutat Vella,el Raval,666.17,120163,12.48,2016-07-01
2016,3,Ciutat Vella,el Barri Gòtic,851.63,220163,12.39,2016-07-01
2016,3,Ciutat Vella,la Barceloneta,686.63,320163,19.22,2016-07-01
2016,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",839.58,420163,14.41,2016-07-01
2016,3,Eixample,el Fort Pienc,868.35,520163,11.91,2016-07-01
2016,3,Eixample,la Sagrada Família,799.38,620163,12.18,2016-07-01
2016,3,Eixample,la Dreta de l'Eixample,1143.98,720163,13.33,2016-07-01
2016,3,Eixample,l'Antiga Esquerra de l'Eixample,986.21,820163,13.15,2016-07-01
2016,3,Eixample,la Nova Esquerra de l'Eixample,890.54,920163,12.49,2016-07-01
2016,3,Eixample,Sant Antoni,883.32,1020163,12.67,2016-07-01
2016,3,Sants-Montjuïc,el Poble Sec,696.74,1120163,12.67,2016-07-01
2016,3,Sants-Montjuïc,la Marina de Port,577.47,1320163,10.23,2016-07-01
2016,3,Sants-Montjuïc,la Font de la Guatlla,764.38,1420163,11.52,2016-07-01
2016,3,Sants-Montjuïc,Hostafrancs,702.72,1520163,12.0,2016-07-01
2016,3,Sants-Montjuïc,la Bordeta,674.88,1620163,10.9,2016-07-01
2016,3,Sants-Montjuïc,Sants - Badal,710.45,1720163,11.99,2016-07-01
2016,3,Sants-Montjuïc,Sants,740.5,1820163,12.1,2016-07-01
2016,3,Les Corts,les Corts,949.97,1920163,13.04,2016-07-01
2016,3,Les Corts,la Maternitat i Sant Ramon,892.28,2020163,12.91,2016-07-01
2016,3,Les Corts,Pedralbes,1689.6,2120163,14.44,2016-07-01
2016,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1302.14,2220163,17.1,2016-07-01
2016,3,Sarrià-Sant Gervasi,Sarrià,1172.86,2320163,16.06,2016-07-01
2016,3,Sarrià-Sant Gervasi,les Tres Torres,1619.04,2420163,15.51,2016-07-01
2016,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1083.53,2520163,14.32,2016-07-01
2016,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1278.66,2620163,13.81,2016-07-01
2016,3,Sarrià-Sant Gervasi,el Putxet i el Farró,876.77,2720163,13.67,2016-07-01
2016,3,Gràcia,Vallcarca i els Penitents,830.24,2820163,12.58,2016-07-01
2016,3,Gràcia,el Coll,635.15,2920163,10.82,2016-07-01
2016,3,Gràcia,la Salut,855.89,3020163,11.43,2016-07-01
2016,3,Gràcia,la Vila de Gràcia,827.81,3120163,13.63,2016-07-01
2016,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,805.87,3220163,12.85,2016-07-01
2016,3,Horta-Guinardó,el Baix Guinardó,718.5,3320163,11.79,2016-07-01
2016,3,Horta-Guinardó,Can Baró,645.66,3420163,10.86,2016-07-01
2016,3,Horta-Guinardó,el Guinardó,679.39,3520163,11.46,2016-07-01
2016,3,Horta-Guinardó,la Font d'en Fargues,675.69,3620163,10.26,2016-07-01
2016,3,Horta-Guinardó,el Carmel,557.55,3720163,9.77,2016-07-01
2016,3,Horta-Guinardó,la Teixonera,570.1,3820163,9.95,2016-07-01
2016,3,Horta-Guinardó,Sant Genís dels Agudells,603.75,3920163,8.71,2016-07-01
2016,3,Horta-Guinardó,Montbau,646.43,4020163,11.03,2016-07-01
2016,3,Horta-Guinardó,la Vall d'Hebron,796.92,4120163,11.67,2016-07-01
2016,3,Horta-Guinardó,Horta,634.35,4320163,10.68,2016-07-01
2016,3,Nou Barris,Vilapicina i la Torre Llobeta,640.48,4420163,10.27,2016-07-01
2016,3,Nou Barris,Porta,617.22,4520163,10.58,2016-07-01
2016,3,Nou Barris,el Turó de la Peira,538.1,4620163,9.75,2016-07-01
2016,3,Nou Barris,la Guineueta,632.29,4820163,8.84,2016-07-01
2016,3,Nou Barris,Canyelles,648.75,4920163,8.45,2016-07-01
2016,3,Nou Barris,les Roquetes,512.34,5020163,9.95,2016-07-01
2016,3,Nou Barris,Verdun,495.52,5120163,9.9,2016-07-01
2016,3,Nou Barris,la Prosperitat,584.53,5220163,10.74,2016-07-01
2016,3,Nou Barris,la Trinitat Nova,419.48,5320163,7.8,2016-07-01
2016,3,Nou Barris,Ciutat Meridiana,373.14,5520163,6.44,2016-07-01
2016,3,Sant Andreu,la Trinitat Vella,459.84,5720163,8.44,2016-07-01
2016,3,Sant Andreu,el Bon Pastor,558.42,5920163,9.12,2016-07-01
2016,3,Sant Andreu,Sant Andreu,658.49,6020163,10.81,2016-07-01
2016,3,Sant Andreu,la Sagrera,670.19,6120163,10.45,2016-07-01
2016,3,Sant Andreu,el Congrés i els Indians,691.95,6220163,11.28,2016-07-01
2016,3,Sant Andreu,Navas,712.32,6320163,10.5,2016-07-01
2016,3,Sant Martí,el Camp de l'Arpa del Clot,715.52,6420163,11.86,2016-07-01
2016,3,Sant Martí,el Clot,708.8,6520163,11.69,2016-07-01
2016,3,Sant Martí,el Parc i la Llacuna del Poblenou,839.08,6620163,12.48,2016-07-01
2016,3,Sant Martí,la Vila Olímpica del Poblenou,1142.76,6720163,15.04,2016-07-01
2016,3,Sant Martí,el Poblenou,828.61,6820163,13.13,2016-07-01
2016,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1268.48,6920163,14.27,2016-07-01
2016,3,Sant Martí,el Besòs i el Maresme,556.45,7020163,8.71,2016-07-01
2016,3,Sant Martí,Provençals del Poblenou,856.58,7120163,12.69,2016-07-01
2016,3,Sant Martí,Sant Martí de Provençals,716.17,7220163,9.87,2016-07-01
2016,3,Sant Martí,la Verneda i la Pau,617.01,7320163,8.96,2016-07-01
2016,4,Ciutat Vella,el Raval,716.7,120164,13.17,2016-10-01
2016,4,Ciutat Vella,el Barri Gòtic,913.96,220164,13.78,2016-10-01
2016,4,Ciutat Vella,la Barceloneta,686.31,320164,18.6,2016-10-01
2016,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",854.18,420164,14.8,2016-10-01
2016,4,Eixample,el Fort Pienc,816.51,520164,12.04,2016-10-01
2016,4,Eixample,la Sagrada Família,806.4,620164,12.71,2016-10-01
2016,4,Eixample,la Dreta de l'Eixample,1174.38,720164,13.04,2016-10-01
2016,4,Eixample,l'Antiga Esquerra de l'Eixample,1012.22,820164,12.86,2016-10-01
2016,4,Eixample,la Nova Esquerra de l'Eixample,926.21,920164,12.87,2016-10-01
2016,4,Eixample,Sant Antoni,882.47,1020164,12.34,2016-10-01
2016,4,Sants-Montjuïc,el Poble Sec,706.11,1120164,12.92,2016-10-01
2016,4,Sants-Montjuïc,la Marina de Port,613.16,1320164,9.58,2016-10-01
2016,4,Sants-Montjuïc,la Font de la Guatlla,786.35,1420164,13.0,2016-10-01
2016,4,Sants-Montjuïc,Hostafrancs,703.28,1520164,12.61,2016-10-01
2016,4,Sants-Montjuïc,la Bordeta,730.45,1620164,11.16,2016-10-01
2016,4,Sants-Montjuïc,Sants - Badal,711.1,1720164,12.17,2016-10-01
2016,4,Sants-Montjuïc,Sants,740.28,1820164,12.32,2016-10-01
2016,4,Les Corts,les Corts,983.48,1920164,13.76,2016-10-01
2016,4,Les Corts,la Maternitat i Sant Ramon,866.43,2020164,13.4,2016-10-01
2016,4,Les Corts,Pedralbes,1692.2,2120164,14.96,2016-10-01
2016,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1354.62,2220164,15.39,2016-10-01
2016,4,Sarrià-Sant Gervasi,Sarrià,1185.85,2320164,14.85,2016-10-01
2016,4,Sarrià-Sant Gervasi,les Tres Torres,1490.72,2420164,15.6,2016-10-01
2016,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1197.72,2520164,14.18,2016-10-01
2016,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1298.95,2620164,14.12,2016-10-01
2016,4,Sarrià-Sant Gervasi,el Putxet i el Farró,904.17,2720164,13.6,2016-10-01
2016,4,Gràcia,Vallcarca i els Penitents,818.69,2820164,13.49,2016-10-01
2016,4,Gràcia,el Coll,653.69,2920164,12.05,2016-10-01
2016,4,Gràcia,la Salut,784.91,3020164,13.24,2016-10-01
2016,4,Gràcia,la Vila de Gràcia,829.23,3120164,14.32,2016-10-01
2016,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,823.72,3220164,12.81,2016-10-01
2016,4,Horta-Guinardó,el Baix Guinardó,747.31,3320164,11.78,2016-10-01
2016,4,Horta-Guinardó,Can Baró,658.74,3420164,12.33,2016-10-01
2016,4,Horta-Guinardó,el Guinardó,705.71,3520164,11.73,2016-10-01
2016,4,Horta-Guinardó,la Font d'en Fargues,761.28,3620164,11.26,2016-10-01
2016,4,Horta-Guinardó,el Carmel,597.13,3720164,10.7,2016-10-01
2016,4,Horta-Guinardó,la Teixonera,672.65,3820164,11.56,2016-10-01
2016,4,Horta-Guinardó,Sant Genís dels Agudells,623.6,3920164,9.14,2016-10-01
2016,4,Horta-Guinardó,Montbau,668.46,4020164,10.7,2016-10-01
2016,4,Horta-Guinardó,la Vall d'Hebron,778.67,4120164,11.43,2016-10-01
2016,4,Horta-Guinardó,Horta,668.66,4320164,10.81,2016-10-01
2016,4,Nou Barris,Vilapicina i la Torre Llobeta,684.2,4420164,11.27,2016-10-01
2016,4,Nou Barris,Porta,672.64,4520164,10.51,2016-10-01
2016,4,Nou Barris,el Turó de la Peira,582.12,4620164,9.63,2016-10-01
2016,4,Nou Barris,la Guineueta,666.83,4820164,9.2,2016-10-01
2016,4,Nou Barris,Canyelles,617.52,4920164,7.68,2016-10-01
2016,4,Nou Barris,les Roquetes,523.02,5020164,10.04,2016-10-01
2016,4,Nou Barris,Verdun,565.89,5120164,10.92,2016-10-01
2016,4,Nou Barris,la Prosperitat,589.24,5220164,11.1,2016-10-01
2016,4,Nou Barris,la Trinitat Nova,438.65,5320164,8.71,2016-10-01
2016,4,Nou Barris,Ciutat Meridiana,446.13,5520164,7.74,2016-10-01
2016,4,Sant Andreu,la Trinitat Vella,552.81,5720164,9.61,2016-10-01
2016,4,Sant Andreu,el Bon Pastor,555.12,5920164,9.05,2016-10-01
2016,4,Sant Andreu,Sant Andreu,690.64,6020164,11.16,2016-10-01
2016,4,Sant Andreu,la Sagrera,709.11,6120164,10.72,2016-10-01
2016,4,Sant Andreu,el Congrés i els Indians,662.25,6220164,10.49,2016-10-01
2016,4,Sant Andreu,Navas,768.66,6320164,11.94,2016-10-01
2016,4,Sant Martí,el Camp de l'Arpa del Clot,720.39,6420164,12.37,2016-10-01
2016,4,Sant Martí,el Clot,728.87,6520164,11.4,2016-10-01
2016,4,Sant Martí,el Parc i la Llacuna del Poblenou,886.66,6620164,13.72,2016-10-01
2016,4,Sant Martí,la Vila Olímpica del Poblenou,1285.61,6720164,16.7,2016-10-01
2016,4,Sant Martí,el Poblenou,840.76,6820164,13.37,2016-10-01
2016,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1181.15,6920164,16.69,2016-10-01
2016,4,Sant Martí,el Besòs i el Maresme,571.6,7020164,8.92,2016-10-01
2016,4,Sant Martí,Provençals del Poblenou,987.18,7120164,12.66,2016-10-01
2016,4,Sant Martí,Sant Martí de Provençals,720.74,7220164,10.71,2016-10-01
2016,4,Sant Martí,la Verneda i la Pau,591.86,7320164,9.07,2016-10-01
2017,1,Ciutat Vella,el Raval,734.99,120171,13.5,2017-01-01
2017,1,Ciutat Vella,el Barri Gòtic,905.26,220171,14.14,2017-01-01
2017,1,Ciutat Vella,la Barceloneta,722.78,320171,19.46,2017-01-01
2017,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",895.28,420171,15.01,2017-01-01
2017,1,Eixample,el Fort Pienc,871.08,520171,12.77,2017-01-01
2017,1,Eixample,la Sagrada Família,847.04,620171,13.04,2017-01-01
2017,1,Eixample,la Dreta de l'Eixample,1151.09,720171,12.82,2017-01-01
2017,1,Eixample,l'Antiga Esquerra de l'Eixample,1001.49,820171,13.24,2017-01-01
2017,1,Eixample,la Nova Esquerra de l'Eixample,909.08,920171,13.01,2017-01-01
2017,1,Eixample,Sant Antoni,876.97,1020171,12.38,2017-01-01
2017,1,Sants-Montjuïc,el Poble Sec,715.71,1120171,13.02,2017-01-01
2017,1,Sants-Montjuïc,la Marina de Port,689.16,1320171,9.88,2017-01-01
2017,1,Sants-Montjuïc,la Font de la Guatlla,806.34,1420171,12.59,2017-01-01
2017,1,Sants-Montjuïc,Hostafrancs,680.17,1520171,12.36,2017-01-01
2017,1,Sants-Montjuïc,la Bordeta,739.35,1620171,10.86,2017-01-01
2017,1,Sants-Montjuïc,Sants - Badal,697.58,1720171,12.91,2017-01-01
2017,1,Sants-Montjuïc,Sants,737.27,1820171,12.96,2017-01-01
2017,1,Les Corts,les Corts,936.32,1920171,13.63,2017-01-01
2017,1,Les Corts,la Maternitat i Sant Ramon,896.45,2020171,13.15,2017-01-01
2017,1,Les Corts,Pedralbes,1856.57,2120171,16.05,2017-01-01
2017,1,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1248.0,2220171,10.12,2017-01-01
2017,1,Sarrià-Sant Gervasi,Sarrià,1291.5,2320171,16.28,2017-01-01
2017,1,Sarrià-Sant Gervasi,les Tres Torres,1516.52,2420171,16.12,2017-01-01
2017,1,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1182.12,2520171,14.6,2017-01-01
2017,1,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1268.61,2620171,14.06,2017-01-01
2017,1,Sarrià-Sant Gervasi,el Putxet i el Farró,913.45,2720171,14.97,2017-01-01
2017,1,Gràcia,Vallcarca i els Penitents,946.59,2820171,14.1,2017-01-01
2017,1,Gràcia,el Coll,687.42,2920171,11.96,2017-01-01
2017,1,Gràcia,la Salut,841.38,3020171,12.48,2017-01-01
2017,1,Gràcia,la Vila de Gràcia,837.09,3120171,14.89,2017-01-01
2017,1,Gràcia,el Camp d'en Grassot i Gràcia Nova,839.29,3220171,12.92,2017-01-01
2017,1,Horta-Guinardó,el Baix Guinardó,743.88,3320171,12.66,2017-01-01
2017,1,Horta-Guinardó,Can Baró,637.3,3420171,11.85,2017-01-01
2017,1,Horta-Guinardó,el Guinardó,722.67,3520171,12.28,2017-01-01
2017,1,Horta-Guinardó,la Font d'en Fargues,812.93,3620171,14.94,2017-01-01
2017,1,Horta-Guinardó,el Carmel,597.09,3720171,11.46,2017-01-01
2017,1,Horta-Guinardó,la Teixonera,663.9,3820171,10.71,2017-01-01
2017,1,Horta-Guinardó,Sant Genís dels Agudells,622.33,3920171,8.96,2017-01-01
2017,1,Horta-Guinardó,Montbau,716.43,4020171,12.97,2017-01-01
2017,1,Horta-Guinardó,la Vall d'Hebron,816.05,4120171,11.69,2017-01-01
2017,1,Horta-Guinardó,Horta,669.89,4320171,11.24,2017-01-01
2017,1,Nou Barris,Vilapicina i la Torre Llobeta,687.37,4420171,11.22,2017-01-01
2017,1,Nou Barris,Porta,654.58,4520171,10.21,2017-01-01
2017,1,Nou Barris,el Turó de la Peira,587.02,4620171,10.32,2017-01-01
2017,1,Nou Barris,la Guineueta,634.54,4820171,9.13,2017-01-01
2017,1,Nou Barris,Canyelles,689.62,4920171,8.05,2017-01-01
2017,1,Nou Barris,les Roquetes,504.31,5020171,9.41,2017-01-01
2017,1,Nou Barris,Verdun,595.48,5120171,11.3,2017-01-01
2017,1,Nou Barris,la Prosperitat,624.58,5220171,11.61,2017-01-01
2017,1,Nou Barris,la Trinitat Nova,540.68,5320171,10.02,2017-01-01
2017,1,Nou Barris,Ciutat Meridiana,459.19,5520171,7.93,2017-01-01
2017,1,Sant Andreu,la Trinitat Vella,497.84,5720171,9.4,2017-01-01
2017,1,Sant Andreu,el Bon Pastor,622.82,5920171,9.21,2017-01-01
2017,1,Sant Andreu,Sant Andreu,708.6,6020171,12.43,2017-01-01
2017,1,Sant Andreu,la Sagrera,575.23,6120171,9.8,2017-01-01
2017,1,Sant Andreu,el Congrés i els Indians,696.04,6220171,11.23,2017-01-01
2017,1,Sant Andreu,Navas,716.78,6320171,10.4,2017-01-01
2017,1,Sant Martí,el Camp de l'Arpa del Clot,756.57,6420171,12.89,2017-01-01
2017,1,Sant Martí,el Clot,774.97,6520171,12.26,2017-01-01
2017,1,Sant Martí,el Parc i la Llacuna del Poblenou,850.73,6620171,13.06,2017-01-01
2017,1,Sant Martí,la Vila Olímpica del Poblenou,1108.37,6720171,16.26,2017-01-01
2017,1,Sant Martí,el Poblenou,868.9,6820171,13.35,2017-01-01
2017,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1148.2,6920171,15.79,2017-01-01
2017,1,Sant Martí,el Besòs i el Maresme,588.9,7020171,9.52,2017-01-01
2017,1,Sant Martí,Provençals del Poblenou,999.62,7120171,13.25,2017-01-01
2017,1,Sant Martí,Sant Martí de Provençals,742.06,7220171,10.54,2017-01-01
2017,1,Sant Martí,la Verneda i la Pau,677.91,7320171,10.03,2017-01-01
2017,2,Ciutat Vella,el Raval,714.29,120172,13.69,2017-04-01
2017,2,Ciutat Vella,el Barri Gòtic,968.16,220172,13.78,2017-04-01
2017,2,Ciutat Vella,la Barceloneta,738.25,320172,19.87,2017-04-01
2017,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",930.13,420172,15.99,2017-04-01
2017,2,Eixample,el Fort Pienc,884.99,520172,12.59,2017-04-01
2017,2,Eixample,la Sagrada Família,867.97,620172,13.34,2017-04-01
2017,2,Eixample,la Dreta de l'Eixample,1218.18,720172,13.83,2017-04-01
2017,2,Eixample,l'Antiga Esquerra de l'Eixample,1044.28,820172,13.51,2017-04-01
2017,2,Eixample,la Nova Esquerra de l'Eixample,949.96,920172,13.34,2017-04-01
2017,2,Eixample,Sant Antoni,887.78,1020172,12.79,2017-04-01
2017,2,Sants-Montjuïc,el Poble Sec,756.8,1120172,13.95,2017-04-01
2017,2,Sants-Montjuïc,la Marina de Port,634.28,1320172,9.86,2017-04-01
2017,2,Sants-Montjuïc,la Font de la Guatlla,785.02,1420172,12.39,2017-04-01
2017,2,Sants-Montjuïc,Hostafrancs,749.61,1520172,12.33,2017-04-01
2017,2,Sants-Montjuïc,la Bordeta,760.98,1620172,11.89,2017-04-01
2017,2,Sants-Montjuïc,Sants - Badal,766.05,1720172,12.97,2017-04-01
2017,2,Sants-Montjuïc,Sants,780.27,1820172,12.85,2017-04-01
2017,2,Les Corts,les Corts,1006.84,1920172,14.23,2017-04-01
2017,2,Les Corts,la Maternitat i Sant Ramon,882.05,2020172,13.17,2017-04-01
2017,2,Les Corts,Pedralbes,1666.63,2120172,16.76,2017-04-01
2017,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1101.67,2220172,17.35,2017-04-01
2017,2,Sarrià-Sant Gervasi,Sarrià,1423.86,2320172,17.93,2017-04-01
2017,2,Sarrià-Sant Gervasi,les Tres Torres,1646.76,2420172,16.76,2017-04-01
2017,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1236.21,2520172,14.71,2017-04-01
2017,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1287.23,2620172,14.76,2017-04-01
2017,2,Sarrià-Sant Gervasi,el Putxet i el Farró,902.42,2720172,13.99,2017-04-01
2017,2,Gràcia,Vallcarca i els Penitents,917.84,2820172,14.39,2017-04-01
2017,2,Gràcia,el Coll,701.29,2920172,11.81,2017-04-01
2017,2,Gràcia,la Salut,855.7,3020172,12.24,2017-04-01
2017,2,Gràcia,la Vila de Gràcia,852.57,3120172,14.85,2017-04-01
2017,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,872.41,3220172,13.83,2017-04-01
2017,2,Horta-Guinardó,el Baix Guinardó,756.13,3320172,12.17,2017-04-01
2017,2,Horta-Guinardó,Can Baró,710.18,3420172,12.6,2017-04-01
2017,2,Horta-Guinardó,el Guinardó,722.28,3520172,11.81,2017-04-01
2017,2,Horta-Guinardó,la Font d'en Fargues,721.47,3620172,12.28,2017-04-01
2017,2,Horta-Guinardó,el Carmel,597.58,3720172,10.53,2017-04-01
2017,2,Horta-Guinardó,la Teixonera,671.85,3820172,11.61,2017-04-01
2017,2,Horta-Guinardó,Sant Genís dels Agudells,680.8,3920172,9.48,2017-04-01
2017,2,Horta-Guinardó,Montbau,677.09,4020172,10.84,2017-04-01
2017,2,Horta-Guinardó,la Vall d'Hebron,819.11,4120172,11.54,2017-04-01
2017,2,Horta-Guinardó,Horta,708.69,4320172,11.65,2017-04-01
2017,2,Nou Barris,Vilapicina i la Torre Llobeta,699.81,4420172,11.0,2017-04-01
2017,2,Nou Barris,Porta,640.95,4520172,10.75,2017-04-01
2017,2,Nou Barris,el Turó de la Peira,600.84,4620172,10.42,2017-04-01
2017,2,Nou Barris,la Guineueta,632.43,4820172,8.88,2017-04-01
2017,2,Nou Barris,Canyelles,677.5,4920172,8.68,2017-04-01
2017,2,Nou Barris,les Roquetes,505.97,5020172,10.11,2017-04-01
2017,2,Nou Barris,Verdun,579.67,5120172,10.49,2017-04-01
2017,2,Nou Barris,la Prosperitat,617.61,5220172,10.82,2017-04-01
2017,2,Nou Barris,la Trinitat Nova,533.3,5320172,10.69,2017-04-01
2017,2,Nou Barris,Ciutat Meridiana,436.17,5520172,7.54,2017-04-01
2017,2,Sant Andreu,la Trinitat Vella,434.91,5720172,7.44,2017-04-01
2017,2,Sant Andreu,el Bon Pastor,647.69,5920172,10.15,2017-04-01
2017,2,Sant Andreu,Sant Andreu,728.09,6020172,11.93,2017-04-01
2017,2,Sant Andreu,la Sagrera,656.71,6120172,10.53,2017-04-01
2017,2,Sant Andreu,el Congrés i els Indians,724.28,6220172,11.14,2017-04-01
2017,2,Sant Andreu,Navas,783.88,6320172,12.08,2017-04-01
2017,2,Sant Martí,el Camp de l'Arpa del Clot,765.74,6420172,12.79,2017-04-01
2017,2,Sant Martí,el Clot,740.91,6520172,12.28,2017-04-01
2017,2,Sant Martí,el Parc i la Llacuna del Poblenou,907.14,6620172,14.21,2017-04-01
2017,2,Sant Martí,la Vila Olímpica del Poblenou,1345.63,6720172,18.51,2017-04-01
2017,2,Sant Martí,el Poblenou,899.89,6820172,13.99,2017-04-01
2017,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,965.36,6920172,15.71,2017-04-01
2017,2,Sant Martí,el Besòs i el Maresme,606.61,7020172,9.92,2017-04-01
2017,2,Sant Martí,Provençals del Poblenou,941.16,7120172,13.38,2017-04-01
2017,2,Sant Martí,Sant Martí de Provençals,750.71,7220172,11.11,2017-04-01
2017,2,Sant Martí,la Verneda i la Pau,671.87,7320172,9.85,2017-04-01
2017,3,Ciutat Vella,el Raval,764.85,120173,13.97,2017-07-01
2017,3,Ciutat Vella,el Barri Gòtic,1028.49,220173,14.43,2017-07-01
2017,3,Ciutat Vella,la Barceloneta,758.18,320173,19.72,2017-07-01
2017,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",927.16,420173,16.16,2017-07-01
2017,3,Eixample,el Fort Pienc,933.54,520173,13.44,2017-07-01
2017,3,Eixample,la Sagrada Família,906.78,620173,13.82,2017-07-01
2017,3,Eixample,la Dreta de l'Eixample,1179.11,720173,13.41,2017-07-01
2017,3,Eixample,l'Antiga Esquerra de l'Eixample,1098.21,820173,14.02,2017-07-01
2017,3,Eixample,la Nova Esquerra de l'Eixample,950.15,920173,13.8,2017-07-01
2017,3,Eixample,Sant Antoni,922.46,1020173,13.16,2017-07-01
2017,3,Sants-Montjuïc,el Poble Sec,759.87,1120173,13.52,2017-07-01
2017,3,Sants-Montjuïc,la Marina de Port,711.93,1320173,10.89,2017-07-01
2017,3,Sants-Montjuïc,la Font de la Guatlla,817.64,1420173,13.48,2017-07-01
2017,3,Sants-Montjuïc,Hostafrancs,777.64,1520173,13.55,2017-07-01
2017,3,Sants-Montjuïc,la Bordeta,861.69,1620173,12.87,2017-07-01
2017,3,Sants-Montjuïc,Sants - Badal,796.5,1720173,13.4,2017-07-01
2017,3,Sants-Montjuïc,Sants,812.48,1820173,13.31,2017-07-01
2017,3,Les Corts,les Corts,1013.57,1920173,14.66,2017-07-01
2017,3,Les Corts,la Maternitat i Sant Ramon,970.71,2020173,13.6,2017-07-01
2017,3,Les Corts,Pedralbes,1882.42,2120173,16.54,2017-07-01
2017,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1360.42,2220173,20.61,2017-07-01
2017,3,Sarrià-Sant Gervasi,Sarrià,1364.01,2320173,18.26,2017-07-01
2017,3,Sarrià-Sant Gervasi,les Tres Torres,1757.0,2420173,16.07,2017-07-01
2017,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1324.4,2520173,15.77,2017-07-01
2017,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1377.82,2620173,14.95,2017-07-01
2017,3,Sarrià-Sant Gervasi,el Putxet i el Farró,962.41,2720173,15.01,2017-07-01
2017,3,Gràcia,Vallcarca i els Penitents,912.51,2820173,14.05,2017-07-01
2017,3,Gràcia,el Coll,799.44,2920173,14.16,2017-07-01
2017,3,Gràcia,la Salut,804.26,3020173,13.52,2017-07-01
2017,3,Gràcia,la Vila de Gràcia,867.94,3120173,15.2,2017-07-01
2017,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,880.0,3220173,13.97,2017-07-01
2017,3,Horta-Guinardó,el Baix Guinardó,804.26,3320173,13.12,2017-07-01
2017,3,Horta-Guinardó,Can Baró,698.03,3420173,12.49,2017-07-01
2017,3,Horta-Guinardó,el Guinardó,739.68,3520173,12.58,2017-07-01
2017,3,Horta-Guinardó,la Font d'en Fargues,922.75,3620173,13.15,2017-07-01
2017,3,Horta-Guinardó,el Carmel,610.13,3720173,10.93,2017-07-01
2017,3,Horta-Guinardó,la Teixonera,643.74,3820173,10.91,2017-07-01
2017,3,Horta-Guinardó,Sant Genís dels Agudells,713.38,3920173,9.96,2017-07-01
2017,3,Horta-Guinardó,Montbau,749.0,4020173,12.83,2017-07-01
2017,3,Horta-Guinardó,la Vall d'Hebron,805.87,4120173,12.02,2017-07-01
2017,3,Horta-Guinardó,Horta,704.57,4320173,11.39,2017-07-01
2017,3,Nou Barris,Vilapicina i la Torre Llobeta,750.43,4420173,11.62,2017-07-01
2017,3,Nou Barris,Porta,670.43,4520173,11.08,2017-07-01
